Date,Year,Month,Origin_Country,Destination_Country,Product_Category,Trade_Volume_USD,Trade_Weight_KG
2021-04-22,2021,4,Italy,South Korea,Iron & Steel,12860.48,1021.72
2021-04-22,2021,4,Russia,Italy,Electronics,16851.11,1315.15
2021-04-23,2021,4,Germany,France,Agriculture,13009.01,759.14
2021-04-23,2021,4,France,Mexico,Iron & Steel,13413.53,815.78
2021-04-23,2021,4,Japan,Mexico,Mineral Fuels,17659.01,1819.42
2021-04-23,2021,4,Canada,Australia,Pharmaceuticals,14297.38,824.41
2021-04-24,2021,4,UK,USA,Agriculture,13036.44,1709.37
2021-04-24,2021,4,Canada,Mexico,Plastics,13608.98,844.72
2021-04-24,2021,4,Canada,Spain,Plastics,13373.96,1333.88
2021-04-24,2021,4,USA,India,Automotive,16581.37,3092.29
2021-04-25,2021,4,Mexico,Italy,Mineral Fuels,17817.34,1639.68
2021-04-25,2021,4,Spain,Russia,Machinery,14762.91,1189.61
2021-04-25,2021,4,Italy,China,Electronics,16623.87,2068.06
2021-04-25,2021,4,Mexico,Germany,Mineral Fuels,18924.48,2009.28
2021-04-26,2021,4,Canada,Spain,Plastics,13090.93,1969.9
2021-04-26,2021,4,Russia,Australia,Agriculture,12587.25,1177.96
2021-04-27,2021,4,India,France,Plastics,12868.28,737.92
2021-04-27,2021,4,China,South Korea,Electronics,16100.23,980.78
2021-04-27,2021,4,USA,Germany,Automotive,17566.89,1025.17
2021-04-28,2021,4,South Korea,Brazil,Electronics,15877.96,949.73
2021-04-28,2021,4,Mexico,Australia,Machinery,15253.92,1404.69
2021-04-28,2021,4,Italy,Japan,Apparel,13140.82,1050.19
2021-04-28,2021,4,Australia,South Korea,Agriculture,13119.18,1621.18
2021-04-29,2021,4,India,Canada,Automotive,16401.06,1446.69
2021-04-29,2021,4,Germany,Russia,Iron & Steel,13205.32,757.78
2021-04-29,2021,4,Italy,Germany,Apparel,12157.69,1018.16
2021-04-29,2021,4,Germany,China,Plastics,12783.61,927.88
2021-04-29,2021,4,France,Canada,Plastics,12012.26,2112.27
2021-04-30,2021,4,Mexico,Brazil,Plastics,13241.94,1316.95
2021-04-30,2021,4,Australia,USA,Agriculture,12607.01,2179.99
2021-04-30,2021,4,France,Italy,Pharmaceuticals,13734.27,1042.09
2021-05-01,2021,5,China,France,Pharmaceuticals,14538.42,810.29
2021-05-01,2021,5,UK,Italy,Pharmaceuticals,13606.11,1078.7
2021-05-01,2021,5,UK,Spain,Automotive,16603.79,1018.92
2021-05-01,2021,5,Spain,Italy,Machinery,15095.95,1186.74
2021-05-02,2021,5,UK,France,Iron & Steel,13442.63,1462.04
2021-05-02,2021,5,Italy,South Korea,Mineral Fuels,18384.42,2361.42
2021-05-02,2021,5,South Korea,Mexico,Agriculture,12856.6,901.52
2021-05-02,2021,5,France,Italy,Automotive,16402.06,948.42
2021-05-03,2021,5,China,USA,Apparel,12122.31,806.24
2021-05-03,2021,5,Canada,Mexico,Pharmaceuticals,13990.74,1032.5
2021-05-03,2021,5,Mexico,Canada,Agriculture,13948.64,1335.45
2021-05-03,2021,5,UK,Australia,Iron & Steel,13235.85,909.58
2021-05-03,2021,5,UK,Italy,Apparel,12500.6,1490.39
2021-05-04,2021,5,Japan,France,Mineral Fuels,19219.88,2073.78
2021-05-04,2021,5,France,Japan,Iron & Steel,13619.62,781.47
2021-05-04,2021,5,South Korea,China,Electronics,15863.64,831.53
2021-05-05,2021,5,USA,UK,Iron & Steel,13406.55,1713.61
2021-05-05,2021,5,China,Brazil,Pharmaceuticals,14008.81,819.2
2021-05-05,2021,5,Canada,Japan,Plastics,12473.29,662.56
2021-05-05,2021,5,Mexico,Germany,Machinery,14963.59,1821.08
2021-05-05,2021,5,Brazil,Italy,Apparel,12187.16,1311.26
2021-05-06,2021,5,Spain,Germany,Plastics,13420.32,1106.53
2021-05-07,2021,5,Mexico,Japan,Plastics,12820.99,883.71
2021-05-07,2021,5,India,Germany,Pharmaceuticals,13885.31,1320.0
2021-05-07,2021,5,Mexico,India,Mineral Fuels,18781.44,1286.05
2021-05-07,2021,5,India,France,Machinery,15619.47,2722.58
2021-05-07,2021,5,UK,Germany,Mineral Fuels,17722.26,3262.93
2021-05-08,2021,5,Japan,India,Apparel,11503.13,589.62
2021-05-08,2021,5,India,France,Apparel,11827.06,2272.94
2021-05-08,2021,5,Spain,Mexico,Electronics,17963.12,1143.84
2021-05-08,2021,5,Canada,India,Apparel,12995.08,1367.39
2021-05-08,2021,5,South Korea,Japan,Pharmaceuticals,13723.54,987.32
2021-05-08,2021,5,South Korea,Russia,Electronics,15242.58,2056.73
2021-05-08,2021,5,UK,South Korea,Electronics,15571.61,2237.38
2021-05-08,2021,5,Australia,Japan,Plastics,13016.4,1091.93
2021-05-09,2021,5,Spain,China,Machinery,16227.65,938.95
2021-05-10,2021,5,Australia,Mexico,Agriculture,12423.32,694.8
2021-05-10,2021,5,South Korea,Mexico,Machinery,15029.97,2084.79
2021-05-10,2021,5,USA,Spain,Electronics,15317.02,938.15
2021-05-10,2021,5,Mexico,South Korea,Plastics,12464.9,920.96
2021-05-11,2021,5,China,Russia,Agriculture,12892.17,1042.51
2021-05-11,2021,5,UK,South Korea,Apparel,12820.24,906.35
2021-05-11,2021,5,UK,Italy,Electronics,16406.6,839.0
2021-05-11,2021,5,Spain,Brazil,Automotive,16340.38,866.47
2021-05-11,2021,5,India,Mexico,Automotive,16333.61,1724.4
2021-05-12,2021,5,France,Russia,Apparel,13128.57,1854.94
2021-05-12,2021,5,France,Canada,Electronics,15876.24,1693.87
2021-05-12,2021,5,France,Spain,Apparel,13091.75,1170.33
2021-05-12,2021,5,Mexico,Germany,Electronics,16458.93,1999.38
2021-05-13,2021,5,South Korea,Australia,Apparel,12590.51,1172.78
2021-05-13,2021,5,Italy,China,Electronics,16112.63,1016.79
2021-05-13,2021,5,Russia,Mexico,Pharmaceuticals,13693.61,1089.07
2021-05-13,2021,5,Canada,South Korea,Electronics,16369.41,2181.42
2021-05-14,2021,5,India,Canada,Agriculture,14149.45,878.97
2021-05-14,2021,5,Russia,Brazil,Agriculture,12962.17,789.75
2021-05-14,2021,5,Germany,Russia,Mineral Fuels,18160.68,1162.47
2021-05-14,2021,5,Russia,Italy,Mineral Fuels,18938.4,1581.62
2021-05-15,2021,5,South Korea,UK,Electronics,16814.2,898.66
2021-05-15,2021,5,China,UK,Electronics,15288.51,921.86
2021-05-15,2021,5,Australia,UK,Automotive,16046.0,1335.4
2021-05-15,2021,5,India,USA,Iron & Steel,13095.85,2120.04
2021-05-16,2021,5,China,Mexico,Electronics,16239.49,2268.1
2021-05-16,2021,5,Australia,Germany,Mineral Fuels,17454.15,991.13
2021-05-16,2021,5,France,Brazil,Apparel,12756.63,882.61
2021-05-16,2021,5,Canada,Mexico,Iron & Steel,13382.92,1211.22
2021-05-16,2021,5,Mexico,Russia,Electronics,15416.11,1509.97
2021-05-17,2021,5,France,Mexico,Mineral Fuels,18041.14,1608.27
2021-05-17,2021,5,Brazil,Japan,Agriculture,12793.89,773.67
2021-05-18,2021,5,Brazil,Mexico,Mineral Fuels,18121.56,1088.4
2021-05-18,2021,5,Germany,Japan,Agriculture,13046.69,670.34
2021-05-19,2021,5,Australia,Brazil,Agriculture,12588.89,1721.68
2021-05-19,2021,5,China,Italy,Mineral Fuels,17422.82,2071.45
2021-05-19,2021,5,India,Mexico,Electronics,16027.47,1150.02
2021-05-20,2021,5,France,China,Iron & Steel,14455.71,793.8
2021-05-20,2021,5,Brazil,South Korea,Machinery,15375.97,2013.47
2021-05-21,2021,5,Canada,France,Apparel,12187.59,710.82
2021-05-21,2021,5,Mexico,Japan,Pharmaceuticals,13352.46,1043.22
2021-05-21,2021,5,Canada,China,Apparel,12360.56,1457.15
2021-05-21,2021,5,South Korea,Canada,Pharmaceuticals,13260.28,2128.41
2021-05-21,2021,5,Japan,Australia,Plastics,13981.29,1076.69
2021-05-21,2021,5,Russia,India,Mineral Fuels,18725.5,937.76
2021-05-22,2021,5,Germany,Spain,Mineral Fuels,17111.88,954.38
2021-05-22,2021,5,Germany,USA,Pharmaceuticals,14160.84,778.42
2021-05-22,2021,5,Brazil,Canada,Plastics,12506.41,845.57
2021-05-22,2021,5,Japan,France,Machinery,15043.06,770.19
2021-05-22,2021,5,Japan,Australia,Mineral Fuels,19157.33,2474.54
2021-05-23,2021,5,Australia,South Korea,Apparel,12232.1,1148.69
2021-05-23,2021,5,China,Germany,Machinery,14734.75,944.93
2021-05-23,2021,5,Germany,Mexico,Machinery,15662.72,861.88
2021-05-23,2021,5,Italy,USA,Iron & Steel,12411.47,1323.98
2021-05-23,2021,5,Canada,Brazil,Plastics,12889.24,2403.19
2021-05-23,2021,5,Japan,Spain,Plastics,13128.99,1028.51
2021-05-23,2021,5,Mexico,Australia,Electronics,16923.32,1318.63
2021-05-23,2021,5,Italy,Germany,Automotive,16018.69,1620.47
2021-05-24,2021,5,Russia,France,Agriculture,13581.58,824.38
2021-05-24,2021,5,Brazil,Germany,Electronics,14950.32,752.78
2021-05-24,2021,5,Japan,Canada,Pharmaceuticals,12839.84,2307.45
2021-05-25,2021,5,South Korea,Russia,Iron & Steel,13685.11,1414.44
2021-05-25,2021,5,India,UK,Mineral Fuels,18111.94,3474.35
2021-05-25,2021,5,Germany,India,Electronics,15931.34,1791.98
2021-05-26,2021,5,South Korea,India,Plastics,12949.36,1223.27
2021-05-26,2021,5,Russia,USA,Iron & Steel,13977.57,884.49
2021-05-26,2021,5,India,Russia,Electronics,15801.89,2240.33
2021-05-26,2021,5,Russia,Spain,Pharmaceuticals,13821.28,2597.18
2021-05-26,2021,5,Australia,South Korea,Automotive,17090.63,883.22
2021-05-26,2021,5,Australia,Canada,Mineral Fuels,18793.01,1008.54
2021-05-27,2021,5,Brazil,Italy,Automotive,17199.61,1289.8
2021-05-27,2021,5,India,UK,Automotive,16804.18,2629.08
2021-05-27,2021,5,Canada,Russia,Automotive,17596.37,3256.48
2021-05-27,2021,5,Canada,Italy,Pharmaceuticals,14196.66,741.22
2021-05-28,2021,5,South Korea,Canada,Pharmaceuticals,13930.77,1630.35
2021-05-28,2021,5,Brazil,Australia,Pharmaceuticals,13987.49,1629.24
2021-05-28,2021,5,Spain,UK,Machinery,15597.05,783.3
2021-05-29,2021,5,Australia,USA,Machinery,15638.84,1444.07
2021-05-29,2021,5,Brazil,Mexico,Machinery,14734.57,1346.17
2021-05-29,2021,5,Canada,Mexico,Mineral Fuels,17339.77,2121.66
2021-05-30,2021,5,South Korea,Germany,Pharmaceuticals,13464.57,775.15
2021-05-31,2021,5,South Korea,Australia,Machinery,15632.85,807.06
2021-05-31,2021,5,Japan,Germany,Automotive,17720.97,1643.86
2021-05-31,2021,5,Germany,Spain,Iron & Steel,12721.71,2240.18
2021-05-31,2021,5,Mexico,South Korea,Electronics,15610.85,1695.16
2021-05-31,2021,5,UK,Brazil,Agriculture,13468.74,737.13
2021-05-31,2021,5,Australia,India,Iron & Steel,13302.16,1325.64
2021-06-01,2021,6,China,Japan,Automotive,17568.66,983.26
2021-06-01,2021,6,Germany,Japan,Agriculture,13675.43,966.97
2021-06-01,2021,6,India,France,Iron & Steel,14282.76,1779.48
2021-06-02,2021,6,Japan,UK,Mineral Fuels,17773.38,2828.37
2021-06-03,2021,6,South Korea,Mexico,Mineral Fuels,18077.6,1031.21
2021-06-04,2021,6,Spain,South Korea,Pharmaceuticals,13972.12,767.06
2021-06-05,2021,6,USA,India,Plastics,12511.22,736.26
2021-06-05,2021,6,Brazil,India,Automotive,16901.77,1717.11
2021-06-06,2021,6,Japan,UK,Machinery,15383.04,1642.67
2021-06-06,2021,6,Australia,USA,Agriculture,13038.0,917.08
2021-06-06,2021,6,UK,Germany,Machinery,14732.33,1523.84
2021-06-06,2021,6,India,USA,Iron & Steel,13054.84,685.34
2021-06-07,2021,6,UK,Russia,Iron & Steel,14260.66,2803.27
2021-06-07,2021,6,China,Germany,Pharmaceuticals,13920.85,731.97
2021-06-08,2021,6,USA,Italy,Automotive,17301.9,3356.42
2021-06-08,2021,6,China,USA,Pharmaceuticals,14354.15,2510.56
2021-06-08,2021,6,China,Australia,Plastics,13246.66,826.04
2021-06-08,2021,6,Japan,Russia,Iron & Steel,13594.79,1291.1
2021-06-09,2021,6,UK,Canada,Apparel,12350.16,2268.8
2021-06-09,2021,6,India,Brazil,Iron & Steel,13681.99,898.0
2021-06-10,2021,6,Australia,Italy,Electronics,16085.21,1983.87
2021-06-10,2021,6,Canada,Italy,Electronics,16255.4,1661.62
2021-06-11,2021,6,Russia,South Korea,Machinery,14893.9,834.16
2021-06-12,2021,6,Spain,Canada,Plastics,13340.12,2618.94
2021-06-13,2021,6,Mexico,USA,Automotive,16758.55,1229.15
2021-06-13,2021,6,India,South Korea,Automotive,17404.46,1210.4
2021-06-13,2021,6,France,Mexico,Apparel,12378.66,888.69
2021-06-13,2021,6,Canada,Mexico,Machinery,15775.25,1241.36
2021-06-14,2021,6,Italy,Australia,Automotive,16302.11,988.16
2021-06-14,2021,6,Mexico,China,Pharmaceuticals,14286.0,1156.3
2021-06-14,2021,6,South Korea,France,Apparel,11855.02,714.28
2021-06-15,2021,6,Germany,China,Machinery,14858.39,1411.67
2021-06-16,2021,6,China,India,Apparel,12471.53,897.84
2021-06-16,2021,6,South Korea,China,Agriculture,13466.22,780.65
2021-06-17,2021,6,China,Italy,Agriculture,13288.99,776.96
2021-06-17,2021,6,Russia,USA,Pharmaceuticals,14231.09,827.9
2021-06-18,2021,6,India,Japan,Mineral Fuels,17217.6,1425.33
2021-06-18,2021,6,India,France,Electronics,16064.31,1232.65
2021-06-18,2021,6,Brazil,South Korea,Apparel,12963.09,1046.46
2021-06-18,2021,6,USA,Spain,Mineral Fuels,18428.83,1424.69
2021-06-18,2021,6,Germany,China,Machinery,15052.88,1745.0
2021-06-18,2021,6,Germany,India,Machinery,14684.99,1933.93
2021-06-18,2021,6,Australia,Italy,Machinery,13967.46,1509.64
2021-06-19,2021,6,UK,South Korea,Agriculture,12232.21,760.46
2021-06-19,2021,6,Italy,France,Electronics,16567.81,2257.52
2021-06-19,2021,6,Russia,Spain,Iron & Steel,14264.37,1863.29
2021-06-20,2021,6,Spain,France,Electronics,16322.69,851.82
2021-06-20,2021,6,Mexico,Spain,Apparel,12013.47,1188.29
2021-06-20,2021,6,Russia,Italy,Agriculture,12200.94,902.39
2021-06-20,2021,6,Mexico,Germany,Pharmaceuticals,14128.6,1002.13
2021-06-21,2021,6,Spain,Brazil,Apparel,13636.22,1185.64
2021-06-22,2021,6,Italy,China,Automotive,18538.43,2527.99
2021-06-22,2021,6,Russia,Italy,Mineral Fuels,18156.57,932.2
2021-06-22,2021,6,China,Brazil,Agriculture,13069.94,2238.08
2021-06-22,2021,6,Spain,Australia,Machinery,15701.4,986.8
2021-06-23,2021,6,Russia,France,Automotive,16656.86,3296.67
2021-06-23,2021,6,China,France,Electronics,16292.65,878.59
2021-06-23,2021,6,France,Germany,Machinery,14589.66,2779.81
2021-06-24,2021,6,Germany,South Korea,Electronics,15769.42,1582.84
2021-06-24,2021,6,Spain,Australia,Agriculture,13355.81,2362.93
2021-06-24,2021,6,Spain,Germany,Iron & Steel,13822.26,1211.73
2021-06-25,2021,6,Canada,USA,Plastics,13528.56,786.07
2021-06-25,2021,6,USA,UK,Pharmaceuticals,13726.66,1718.19
2021-06-25,2021,6,Spain,South Korea,Machinery,15676.94,2344.06
2021-06-25,2021,6,China,Germany,Automotive,16499.19,1886.9
2021-06-25,2021,6,South Korea,Mexico,Plastics,12852.46,1463.02
2021-06-25,2021,6,Brazil,France,Mineral Fuels,17979.92,1002.03
2021-06-25,2021,6,South Korea,Germany,Agriculture,12726.88,681.1
2021-06-26,2021,6,India,Spain,Agriculture,12074.08,938.02
2021-06-26,2021,6,Italy,Germany,Electronics,16276.24,1198.55
2021-06-26,2021,6,France,Brazil,Pharmaceuticals,14541.53,1139.07
2021-06-26,2021,6,Australia,South Korea,Agriculture,13497.22,718.2
2021-06-26,2021,6,UK,Germany,Plastics,12415.66,683.37
2021-06-26,2021,6,Brazil,Mexico,Agriculture,13897.61,921.52
2021-06-27,2021,6,South Korea,Italy,Pharmaceuticals,14251.63,1443.2
2021-06-27,2021,6,Russia,India,Machinery,14616.33,1078.11
2021-06-27,2021,6,India,Canada,Mineral Fuels,18007.34,1694.46
2021-06-27,2021,6,Japan,Brazil,Plastics,12460.13,1427.56
2021-06-27,2021,6,Germany,South Korea,Agriculture,12855.67,1144.99
2021-06-27,2021,6,Russia,Brazil,Plastics,12989.55,1086.51
2021-06-27,2021,6,UK,France,Iron & Steel,13197.07,887.22
2021-06-27,2021,6,Australia,Italy,Machinery,15281.48,951.4
2021-06-28,2021,6,UK,Germany,Machinery,15196.74,2915.88
2021-06-29,2021,6,Russia,France,Automotive,16891.43,2516.19
2021-06-30,2021,6,France,Italy,Iron & Steel,13348.98,2625.12
2021-06-30,2021,6,Japan,UK,Iron & Steel,13539.32,2349.01
2021-06-30,2021,6,Australia,UK,Machinery,14712.09,1144.26
2021-06-30,2021,6,USA,Japan,Machinery,14918.6,1165.76
2021-06-30,2021,6,China,Germany,Automotive,16890.16,862.87
2021-06-30,2021,6,Canada,USA,Automotive,17146.54,2936.71
2021-07-01,2021,7,UK,Germany,Plastics,12833.57,812.93
2021-07-01,2021,7,USA,India,Pharmaceuticals,13815.36,2508.84
2021-07-01,2021,7,China,South Korea,Mineral Fuels,17523.34,986.02
2021-07-01,2021,7,Russia,Germany,Iron & Steel,13413.46,2265.01
2021-07-01,2021,7,USA,UK,Plastics,12680.86,1631.68
2021-07-02,2021,7,USA,South Korea,Mineral Fuels,18748.72,1133.98
2021-07-02,2021,7,Italy,Germany,Agriculture,12951.69,1322.7
2021-07-02,2021,7,Spain,Australia,Agriculture,13202.03,1849.85
2021-07-03,2021,7,Canada,Germany,Plastics,12474.93,838.42
2021-07-03,2021,7,India,Canada,Agriculture,13133.53,663.32
2021-07-03,2021,7,Canada,South Korea,Automotive,16682.86,2509.69
2021-07-03,2021,7,Japan,France,Machinery,15372.5,850.18
2021-07-03,2021,7,UK,Russia,Mineral Fuels,18119.28,1430.04
2021-07-04,2021,7,Mexico,USA,Mineral Fuels,17632.35,1685.61
2021-07-04,2021,7,Australia,France,Iron & Steel,13909.96,1540.4
2021-07-04,2021,7,Australia,France,Pharmaceuticals,13588.03,782.03
2021-07-04,2021,7,Germany,India,Mineral Fuels,17774.03,1001.55
2021-07-04,2021,7,Spain,South Korea,Plastics,12520.61,2284.84
2021-07-05,2021,7,South Korea,Mexico,Pharmaceuticals,13770.56,1001.26
2021-07-05,2021,7,Japan,USA,Electronics,16459.46,1618.99
2021-07-05,2021,7,UK,Brazil,Machinery,14791.28,2689.88
2021-07-06,2021,7,UK,Japan,Electronics,16074.44,2603.73
2021-07-06,2021,7,Russia,China,Pharmaceuticals,13834.61,1728.86
2021-07-06,2021,7,China,France,Agriculture,12836.17,1947.22
2021-07-07,2021,7,Spain,Russia,Mineral Fuels,17972.04,1252.97
2021-07-07,2021,7,Spain,Australia,Plastics,12552.7,1144.97
2021-07-08,2021,7,China,Spain,Apparel,13094.2,686.05
2021-07-09,2021,7,Brazil,Canada,Automotive,17824.74,2499.53
2021-07-09,2021,7,Germany,Brazil,Machinery,15498.43,2401.11
2021-07-09,2021,7,Spain,France,Automotive,16631.61,1224.01
2021-07-10,2021,7,Australia,China,Apparel,13063.28,693.36
2021-07-10,2021,7,Brazil,Canada,Agriculture,13001.57,1065.12
2021-07-10,2021,7,Mexico,France,Agriculture,13186.05,1184.97
2021-07-10,2021,7,Russia,UK,Iron & Steel,13484.4,1811.97
2021-07-11,2021,7,China,Spain,Iron & Steel,13135.77,1045.97
2021-07-11,2021,7,UK,Germany,Machinery,15002.62,2244.03
2021-07-11,2021,7,Canada,Australia,Iron & Steel,13213.15,1385.37
2021-07-11,2021,7,Canada,Russia,Pharmaceuticals,13468.8,1406.25
2021-07-12,2021,7,China,India,Electronics,15702.17,1583.98
2021-07-12,2021,7,South Korea,Japan,Machinery,14459.47,847.23
2021-07-12,2021,7,UK,South Korea,Apparel,12348.77,784.81
2021-07-12,2021,7,Japan,India,Mineral Fuels,17607.62,1038.24
2021-07-13,2021,7,Australia,Canada,Machinery,15097.19,1362.31
2021-07-13,2021,7,UK,Germany,Agriculture,12464.07,673.78
2021-07-13,2021,7,Australia,USA,Pharmaceuticals,14161.54,1489.28
2021-07-13,2021,7,Russia,China,Machinery,15151.32,905.92
2021-07-13,2021,7,Brazil,India,Pharmaceuticals,13944.67,894.21
2021-07-14,2021,7,Italy,Australia,Apparel,12357.45,1918.44
2021-07-14,2021,7,Brazil,Japan,Iron & Steel,13767.31,1509.28
2021-07-15,2021,7,Russia,UK,Automotive,17419.67,2077.54
2021-07-15,2021,7,Brazil,Spain,Pharmaceuticals,13819.98,816.02
2021-07-15,2021,7,Australia,Canada,Apparel,13581.63,1118.87
2021-07-16,2021,7,Mexico,Germany,Agriculture,13391.7,2140.33
2021-07-16,2021,7,Australia,Spain,Pharmaceuticals,12651.56,656.97
2021-07-16,2021,7,Mexico,UK,Plastics,12266.24,890.96
2021-07-16,2021,7,UK,Australia,Automotive,16981.48,1117.83
2021-07-16,2021,7,Mexico,Italy,Electronics,16212.2,1371.09
2021-07-16,2021,7,Germany,Canada,Electronics,15706.73,803.23
2021-07-16,2021,7,South Korea,Brazil,Automotive,16950.56,1960.22
2021-07-17,2021,7,Russia,India,Mineral Fuels,18244.63,1229.39
2021-07-17,2021,7,UK,India,Electronics,16761.51,1329.86
2021-07-17,2021,7,Russia,USA,Electronics,15066.73,2334.98
2021-07-17,2021,7,France,Germany,Iron & Steel,14114.49,2153.44
2021-07-17,2021,7,France,Brazil,Machinery,14705.05,2118.11
2021-07-18,2021,7,USA,Brazil,Mineral Fuels,17973.8,2685.64
2021-07-18,2021,7,China,Germany,Machinery,14202.62,1189.45
2021-07-19,2021,7,South Korea,Japan,Agriculture,12861.59,1177.16
2021-07-19,2021,7,France,Canada,Agriculture,12851.22,759.57
2021-07-19,2021,7,Brazil,China,Iron & Steel,14074.84,1012.23
2021-07-19,2021,7,France,UK,Iron & Steel,13076.57,2076.74
2021-07-19,2021,7,South Korea,UK,Automotive,17337.41,3338.31
2021-07-20,2021,7,Brazil,Spain,Mineral Fuels,17389.84,1596.07
2021-07-20,2021,7,Japan,South Korea,Apparel,13089.65,976.09
2021-07-20,2021,7,Japan,Mexico,Automotive,17584.65,3229.0
2021-07-21,2021,7,Spain,Italy,Machinery,15035.63,875.51
2021-07-21,2021,7,India,Germany,Machinery,15406.99,2012.34
2021-07-21,2021,7,USA,Mexico,Electronics,16834.51,963.33
2021-07-21,2021,7,France,South Korea,Plastics,13376.67,1725.31
2021-07-21,2021,7,Russia,Mexico,Automotive,17084.03,1623.36
2021-07-22,2021,7,Australia,Germany,Pharmaceuticals,13571.75,686.87
2021-07-23,2021,7,Japan,Italy,Agriculture,13769.02,1135.79
2021-07-23,2021,7,USA,Mexico,Apparel,13190.05,1335.87
2021-07-23,2021,7,South Korea,Russia,Mineral Fuels,18104.43,1183.36
2021-07-23,2021,7,Germany,Canada,Pharmaceuticals,14173.79,978.83
2021-07-23,2021,7,South Korea,UK,Agriculture,12699.15,696.96
2021-07-23,2021,7,Japan,UK,Machinery,15017.01,1102.68
2021-07-24,2021,7,Germany,Australia,Automotive,17252.49,876.25
2021-07-24,2021,7,Mexico,Russia,Agriculture,13843.57,1806.95
2021-07-24,2021,7,Australia,Canada,Pharmaceuticals,12539.32,2345.82
2021-07-24,2021,7,Spain,China,Mineral Fuels,18212.92,1716.49
2021-07-24,2021,7,Australia,UK,Iron & Steel,13404.98,1102.03
2021-07-24,2021,7,Germany,Russia,Agriculture,13056.76,1705.53
2021-07-25,2021,7,UK,Russia,Electronics,15645.21,1206.35
2021-07-25,2021,7,Italy,France,Mineral Fuels,17741.36,1333.13
2021-07-25,2021,7,China,Italy,Mineral Fuels,17996.01,1828.43
2021-07-26,2021,7,South Korea,Italy,Automotive,17492.16,1329.63
2021-07-26,2021,7,India,Spain,Automotive,17227.94,2279.18
2021-07-26,2021,7,Canada,Italy,Machinery,15523.66,1802.65
2021-07-26,2021,7,China,Italy,Electronics,16814.82,984.45
2021-07-27,2021,7,Germany,USA,Machinery,14933.92,1047.07
2021-07-27,2021,7,Spain,UK,Automotive,17645.32,1357.79
2021-07-28,2021,7,USA,Brazil,Automotive,16353.43,2250.81
2021-07-28,2021,7,Australia,Germany,Machinery,15360.57,1923.23
2021-07-28,2021,7,France,India,Pharmaceuticals,14345.24,733.86
2021-07-29,2021,7,Brazil,Canada,Agriculture,13112.17,657.51
2021-07-29,2021,7,Japan,USA,Iron & Steel,13655.83,1026.16
2021-07-30,2021,7,France,Canada,Automotive,16076.91,1117.04
2021-07-30,2021,7,Spain,Japan,Plastics,12841.32,724.82
2021-07-31,2021,7,Mexico,Canada,Machinery,14767.34,1087.68
2021-07-31,2021,7,USA,India,Automotive,17023.49,944.11
2021-08-01,2021,8,USA,France,Mineral Fuels,17227.53,1633.42
2021-08-01,2021,8,China,Brazil,Plastics,12868.67,2464.09
2021-08-01,2021,8,India,Mexico,Agriculture,12324.72,1032.35
2021-08-02,2021,8,Australia,Russia,Electronics,16388.7,878.28
